"","ID.true","Word","Label","ConcValCombo","Task","BlockOrder","Group","Response","Accuracy","EventTime","Value","RT","ReactionTime","Key_value_F","Key_value_J","Comments","LogReactionTime","LogRT","TrialNumber"
"12","5a51ba7676d1c60001aaa660","love","test_val","abstract-positive","Valence","VC","A","positive",1,1737994400474,"positive",1345.83333333333,470,"negative","A","",6.1527326947041,7.2047686788628,12
"13","5a51ba7676d1c60001aaa660","rust","test_val","concrete-negative","Valence","VC","A","negative",1,1737994402159,"negative",1500,927,"negative","A","",6.83195356556585,7.3132203870903,13
"14","5a51ba7676d1c60001aaa660","smoke","test_val","concrete-negative","Valence","VC","A","negative",1,1737994403547,"negative",1471.33333333333,631,"negative","A","",6.44730586254121,7.29392429814857,14
"15","5a51ba7676d1c60001aaa660","vomit","test_val","concrete-negative","Valence","VC","A","negative",1,1737994404876,"negative",1385.83333333333,569,"negative","A","",6.34388043412633,7.23405692239897,15
"16","5a51ba7676d1c60001aaa660","mold","test_val","concrete-negative","Valence","VC","A","negative",1,1737994406343,"negative",1458.41666666667,706,"negative","A","",6.55961523749324,7.28510665134816,16
"17","5a51ba7676d1c60001aaa660","freedom","test_val","abstract-positive","Valence","VC","A","positive",1,1737994407603,"positive",1359.5,503,"negative","A","",6.22059017009974,7.21487226407253,17
"18","5a51ba7676d1c60001aaa660","filth","test_val","concrete-negative","Valence","VC","A","negative",1,1737994408985,"negative",1492.83333333333,622,"negative","A","",6.43294009273918,7.30843115924714,18
"19","5a51ba7676d1c60001aaa660","rot","test_val","concrete-negative","Valence","VC","A","negative",1,1737994410338,"negative",1588.16666666667,594,"negative","A","",6.38687931936265,7.37033559012013,19
"20","5a51ba7676d1c60001aaa660","kindness","test_val","abstract-positive","Valence","VC","A","positive",1,1737994411715,"positive",1378.33333333333,616,"negative","A","",6.42324696353352,7.22863031878968,20
"21","5a51ba7676d1c60001aaa660","rain","test_val","concrete-positive","Valence","VC","A","positive",1,1737994413055,"positive",1498.5,582,"negative","A","",6.36647044773144,7.31221988675672,21
"22","5a51ba7676d1c60001aaa660","laughter","test_val","concrete-positive","Valence","VC","A","positive",1,1737994414471,"positive",1649.33333333333,655,"negative","A","",6.48463523563525,7.40812644484427,22
"23","5a51ba7676d1c60001aaa660","home","test_val","concrete-positive","Valence","VC","A","positive",1,1737994415893,"positive",1370.66666666667,666,"negative","A","",6.50128967054039,7.22305251846689,23
"24","5a51ba7676d1c60001aaa660","peace","test_val","abstract-positive","Valence","VC","A","positive",1,1737994417453,"positive",1403.5,799,"negative","A","",6.68336094576627,7.24672439580194,24
"25","5a51ba7676d1c60001aaa660","flowers","test_val","concrete-positive","Valence","VC","A","positive",1,1737994418751,"positive",1319.16666666667,534,"negative","A","",6.2803958389602,7.18475550308706,25
"26","5a51ba7676d1c60001aaa660","mud","test_val","concrete-negative","Valence","VC","A","negative",1,1737994420185,"negative",1411.83333333333,671,"negative","A","",6.50876913697168,7.2526443752035,26
"27","5a51ba7676d1c60001aaa660","guilt","test_val","abstract-negative","Valence","VC","A","negative",1,1737994421481,"negative",1385.83333333333,538,"negative","A","",6.28785856016178,7.23405692239897,27
"28","5a51ba7676d1c60001aaa660","injury","test_val","concrete-negative","Valence","VC","A","negative",1,1737994422886,"negative",1456.33333333333,647,"negative","A","",6.4723462945009,7.28367714028333,28
"29","5a51ba7676d1c60001aaa660","regret","test_val","abstract-negative","Valence","VC","A","negative",1,1737994424278,"negative",1390.16666666667,630,"negative","A","",6.44571981938558,7.23717892301356,29
"30","5a51ba7676d1c60001aaa660","beach","test_val","concrete-positive","Valence","VC","A","positive",1,1737994425664,"positive",1336.33333333333,626,"negative","A","",6.4393503711001,7.1976848239744,30
"31","5a51ba7676d1c60001aaa660","stench","test_val","concrete-negative","Valence","VC","A","negative",1,1737994427170,"negative",1453.5,749,"negative","A","",6.61873898351722,7.28172971999893,31
"32","5a51ba7676d1c60001aaa660","shame","test_val","abstract-negative","Valence","VC","A","negative",1,1737994428521,"negative",1386.5,590,"negative","A","",6.38012253689976,7.23453786505583,32
"33","5a51ba7676d1c60001aaa660","compassion","test_val","abstract-positive","Valence","VC","A","positive",1,1737994429930,"positive",1513.16666666667,652,"negative","A","",6.48004456192665,7.3219598641437,33
"34","5a51ba7676d1c60001aaa660","despair","test_val","abstract-negative","Valence","VC","A","negative",1,1737994431423,"negative",1437.5,736,"negative","A","",6.60123011872888,7.27066077267151,34
"35","5a51ba7676d1c60001aaa660","hope","test_val","abstract-positive","Valence","VC","A","positive",1,1737994432779,"positive",1405.16666666667,594,"negative","A","",6.38687931936265,7.24791119869462,35
"36","5a51ba7676d1c60001aaa660","joy","test_val","abstract-positive","Valence","VC","A","positive",1,1737994434166,"positive",1495.33333333333,628,"negative","A","",6.4425401664682,7.31010442641204,36
"37","5a51ba7676d1c60001aaa660","inspiration","test_val","abstract-positive","Valence","VC","A","negative",0,1737994435494,"negative",1421.33333333333,569,"negative","A","",6.34388043412633,7.25935067717757,37
"38","5a51ba7676d1c60001aaa660","happiness","test_val","abstract-positive","Valence","VC","A","positive",1,1737994436948,"positive",1353.5,696,"negative","A","",6.54534966033442,7.21044910905436,38
"39","5a51ba7676d1c60001aaa660","anxiety","test_val","abstract-negative","Valence","VC","A","negative",1,1737994438410,"negative",1439.16666666667,704,"negative","A","",6.55677835615804,7.27181952135272,39
"40","5a51ba7676d1c60001aaa660","music","test_val","concrete-positive","Valence","VC","A","positive",1,1737994439744,"positive",1627.66666666667,580,"negative","A","",6.36302810354046,7.39490277539355,40
"41","5a51ba7676d1c60001aaa660","envy","test_val","abstract-negative","Valence","VC","A","negative",1,1737994441292,"negative",1380,788,"negative","A","",6.66949808985788,7.22983877815125,41
"42","5a51ba7676d1c60001aaa660","chocolate","test_val","concrete-positive","Valence","VC","A","positive",1,1737994442627,"positive",1398.66666666667,576,"negative","A","",6.35610766069589,7.24327468084808,42
"43","5a51ba7676d1c60001aaa660","injury","test_val","concrete-negative","Valence","VC","A","negative",1,1737994443978,"negative",1456.33333333333,597,"negative","A","",6.3919171133926,7.28367714028333,43
"44","5a51ba7676d1c60001aaa660","freedom","test_val","abstract-positive","Valence","VC","A","positive",1,1737994445398,"positive",1359.5,663,"negative","A","",6.49677499018586,7.21487226407253,44
"45","5a51ba7676d1c60001aaa660","beach","test_val","concrete-positive","Valence","VC","A","positive",1,1737994446748,"positive",1336.33333333333,592,"negative","A","",6.38350663488401,7.1976848239744,45
"46","5a51ba7676d1c60001aaa660","gratitude","test_val","abstract-positive","Valence","VC","A","positive",1,1737994448123,"positive",1446.33333333333,617,"negative","A","",6.42486902390539,7.27678689713024,46
"47","5a51ba7676d1c60001aaa660","kindness","test_val","abstract-positive","Valence","VC","A","positive",1,1737994449408,"positive",1378.33333333333,530,"negative","A","",6.27287700654617,7.22863031878968,47
"48","5a51ba7676d1c60001aaa660","despair","test_val","abstract-negative","Valence","VC","A","negative",1,1737994450861,"negative",1437.5,692,"negative","A","",6.53958595561767,7.27066077267151,48
"49","5a51ba7676d1c60001aaa660","resentment","test_val","abstract-negative","Valence","VC","A","negative",1,1737994452127,"negative",1432,509,"negative","A","",6.23244801655052,7.26682734752059,49
"50","5a51ba7676d1c60001aaa660","shame","test_val","abstract-negative","Valence","VC","A","negative",1,1737994453441,"negative",1386.5,554,"negative","A","",6.31716468674728,7.23453786505583,50
"51","5a51ba7676d1c60001aaa660","happiness","test_val","abstract-positive","Valence","VC","A","positive",1,1737994454782,"positive",1353.5,584,"negative","A","",6.36990098282823,7.21044910905436,51
"52","5a51ba7676d1c60001aaa660","hope","test_val","abstract-positive","Valence","VC","A","positive",1,1737994456172,"positive",1405.16666666667,632,"negative","A","",6.44888939414686,7.24791119869462,52
"53","5a51ba7676d1c60001aaa660","regret","test_val","abstract-negative","Valence","VC","A","negative",1,1737994457574,"negative",1390.16666666667,645,"negative","A","",6.46925031679577,7.23717892301356,53
"54","5a51ba7676d1c60001aaa660","stench","test_val","concrete-negative","Valence","VC","A","negative",1,1737994458952,"negative",1453.5,622,"negative","A","",6.43294009273918,7.28172971999893,54
"55","5a51ba7676d1c60001aaa660","rot","test_val","concrete-negative","Valence","VC","A","negative",1,1737994460284,"negative",1588.16666666667,576,"negative","A","",6.35610766069589,7.37033559012013,55
"56","5a51ba7676d1c60001aaa660","guilt","test_val","abstract-negative","Valence","VC","A","negative",1,1737994461615,"negative",1385.83333333333,572,"negative","A","",6.3491389913798,7.23405692239897,56
"57","5a51ba7676d1c60001aaa660","rust","test_val","concrete-negative","Valence","VC","A","negative",1,1737994462939,"negative",1500,567,"negative","A","",6.34035930372775,7.3132203870903,57
"58","5a51ba7676d1c60001aaa660","music","test_val","concrete-positive","Valence","VC","A","positive",1,1737994464579,"positive",1627.66666666667,884,"negative","A","",6.78445706263764,7.39490277539355,58
"59","5a51ba7676d1c60001aaa660","peace","test_val","abstract-positive","Valence","VC","A","positive",1,1737994466040,"positive",1403.5,690,"negative","A","",6.5366915975913,7.24672439580194,59
"60","5a51ba7676d1c60001aaa660","failure","test_val","abstract-negative","Valence","VC","A","positive",0,1737994467329,"positive",1329.33333333333,530,"negative","A","",6.27287700654617,7.19243284241362,60
"61","5a51ba7676d1c60001aaa660","grief","test_val","abstract-negative","Valence","VC","A","negative",1,1737994468762,"negative",1358.66666666667,672,"negative","A","",6.51025834052315,7.21425910567451,61
"62","5a51ba7676d1c60001aaa660","rain","test_val","concrete-positive","Valence","VC","A","positive",1,1737994470262,"positive",1498.5,738,"negative","A","",6.60394382460047,7.31221988675672,62
"63","5a51ba7676d1c60001aaa660","lonliness","test_val","abstract-negative","Valence","VC","A","negative",1,1737994471873,"negative",1490.83333333333,849,"negative","A","",6.74405918631135,7.30709052671476,63
"64","5a51ba7676d1c60001aaa660","flowers","test_val","concrete-positive","Valence","VC","A","positive",1,1737994473158,"positive",1319.16666666667,523,"negative","A","",6.25958146406492,7.18475550308706,64
"65","5a51ba7676d1c60001aaa660","compassion","test_val","abstract-positive","Valence","VC","A","positive",1,1737994474484,"positive",1513.16666666667,566,"negative","A","",6.33859407820318,7.3219598641437,65
"66","5a51ba7676d1c60001aaa660","love","test_val","abstract-positive","Valence","VC","A","positive",1,1737994475685,"positive",1345.83333333333,443,"negative","A","",6.09356977004514,7.2047686788628,66
"67","5a51ba7676d1c60001aaa660","home","test_val","concrete-positive","Valence","VC","A","positive",1,1737994476858,"positive",1370.66666666667,413,"negative","A","",6.02344759296103,7.22305251846689,67
"68","5a51ba7676d1c60001aaa660","inspiration","test_val","abstract-positive","Valence","VC","A","positive",1,1737994478245,"positive",1421.33333333333,627,"negative","A","",6.44094654063292,7.25935067717757,68
"69","5a51ba7676d1c60001aaa660","vomit","test_val","concrete-negative","Valence","VC","A","negative",1,1737994479590,"negative",1385.83333333333,584,"negative","A","",6.36990098282823,7.23405692239897,69
"70","5a51ba7676d1c60001aaa660","anxiety","test_val","abstract-negative","Valence","VC","A","negative",1,1737994480826,"negative",1439.16666666667,477,"negative","A","",6.16751649088834,7.27181952135272,70
"71","5a51ba7676d1c60001aaa660","fireplace","test_val","concrete-positive","Valence","VC","A","positive",1,1737994482123,"positive",1396.58333333333,537,"negative","A","",6.28599809450886,7.24178405659687,71
"72","5a51ba7676d1c60001aaa660","laughter","test_val","concrete-positive","Valence","VC","A","positive",1,1737994483428,"positive",1649.33333333333,545,"negative","A","",6.30078579466324,7.40812644484427,72
"73","5a51ba7676d1c60001aaa660","mud","test_val","concrete-negative","Valence","VC","A","negative",1,1737994484713,"negative",1411.83333333333,525,"negative","A","",6.26339826259162,7.2526443752035,73
"74","5a51ba7676d1c60001aaa660","mold","test_val","concrete-negative","Valence","VC","A","negative",1,1737994486086,"negative",1458.41666666667,619,"negative","A","",6.4281052726846,7.28510665134816,74
"75","5a51ba7676d1c60001aaa660","garbage","test_val","concrete-negative","Valence","VC","A","negative",1,1737994487474,"negative",1375.91666666667,628,"negative","A","",6.4425401664682,7.22687545464383,75
"76","5a51ba7676d1c60001aaa660","smoke","test_val","concrete-negative","Valence","VC","A","negative",1,1737994488763,"negative",1471.33333333333,532,"negative","A","",6.27664348934164,7.29392429814857,76
"77","5a51ba7676d1c60001aaa660","joy","test_val","abstract-positive","Valence","VC","A","positive",1,1737994490123,"positive",1495.33333333333,604,"negative","A","",6.40357419793482,7.31010442641204,77
"78","5a51ba7676d1c60001aaa660","filth","test_val","concrete-negative","Valence","VC","A","negative",1,1737994491469,"negative",1492.83333333333,590,"negative","A","",6.38012253689976,7.30843115924714,78
"79","5a51ba7676d1c60001aaa660","sunshine","test_val","concrete-positive","Valence","VC","A","positive",1,1737994492740,"positive",1475.16666666667,509,"negative","A","",6.23244801655052,7.29652625674082,79
"80","5a51ba7676d1c60001aaa660","hug","test_val","concrete-positive","Valence","VC","A","positive",1,1737994494020,"positive",1346.83333333333,520,"negative","A","",6.25382881157547,7.20551143700539,80
"81","5a51ba7676d1c60001aaa660","resentment","test_val","abstract-negative","Valence","VC","A","negative",1,1737994495368,"negative",1432,591,"negative","A","",6.3818160174061,7.26682734752059,81
"82","5a51ba7676d1c60001aaa660","rot","test_val","concrete-negative","Valence","VC","A","negative",1,1737994496731,"negative",1588.16666666667,605,"negative","A","",6.40522845803084,7.37033559012013,82
"83","5a51ba7676d1c60001aaa660","flowers","test_val","concrete-positive","Valence","VC","A","positive",1,1737994498016,"positive",1319.16666666667,526,"negative","A","",6.26530121273771,7.18475550308706,83
"84","5a51ba7676d1c60001aaa660","happiness","test_val","abstract-positive","Valence","VC","A","positive",1,1737994499238,"positive",1353.5,465,"negative","A","",6.14203740558736,7.21044910905436,84
"85","5a51ba7676d1c60001aaa660","despair","test_val","abstract-negative","Valence","VC","A","negative",1,1737994500535,"negative",1437.5,535,"negative","A","",6.28226674689601,7.27066077267151,85
"86","5a51ba7676d1c60001aaa660","grief","test_val","abstract-negative","Valence","VC","A","negative",1,1737994501754,"negative",1358.66666666667,463,"negative","A","",6.13772705408623,7.21425910567451,86
"87","5a51ba7676d1c60001aaa660","vomit","test_val","concrete-negative","Valence","VC","A","negative",1,1737994503072,"negative",1385.83333333333,557,"negative","A","",6.32256523992728,7.23405692239897,87
"88","5a51ba7676d1c60001aaa660","freedom","test_val","abstract-positive","Valence","VC","A","positive",1,1737994504284,"positive",1359.5,452,"negative","A","",6.11368217983223,7.21487226407253,88
"89","5a51ba7676d1c60001aaa660","compassion","test_val","abstract-positive","Valence","VC","A","positive",1,1737994505521,"positive",1513.16666666667,478,"negative","A","",6.16961073249146,7.3219598641437,89
"90","5a51ba7676d1c60001aaa660","hope","test_val","abstract-positive","Valence","VC","A","positive",1,1737994506742,"positive",1405.16666666667,463,"negative","A","",6.13772705408623,7.24791119869462,90
"91","5a51ba7676d1c60001aaa660","hug","test_val","concrete-positive","Valence","VC","A","positive",1,1737994507967,"positive",1346.83333333333,468,"negative","A","",6.14846829591765,7.20551143700539,91
"92","5a51ba7676d1c60001aaa660","injury","test_val","concrete-negative","Valence","VC","A","negative",1,1737994509218,"negative",1456.33333333333,494,"negative","A","",6.20253551718792,7.28367714028333,92
"93","5a51ba7676d1c60001aaa660","sunshine","test_val","concrete-positive","Valence","VC","A","positive",1,1737994510518,"positive",1475.16666666667,544,"negative","A","",6.29894924685594,7.29652625674082,93
"94","5a51ba7676d1c60001aaa660","beach","test_val","concrete-positive","Valence","VC","A","positive",1,1737994511761,"positive",1336.33333333333,486,"negative","A","",6.18620862390049,7.1976848239744,94
"95","5a51ba7676d1c60001aaa660","inspiration","test_val","abstract-positive","Valence","VC","A","positive",1,1737994513305,"positive",1421.33333333333,786,"negative","A","",6.66695679242921,7.25935067717757,95
"96","5a51ba7676d1c60001aaa660","stench","test_val","concrete-negative","Valence","VC","A","negative",1,1737994514682,"negative",1453.5,620,"negative","A","",6.42971947803914,7.28172971999893,96
"97","5a51ba7676d1c60001aaa660","fireplace","test_val","concrete-positive","Valence","VC","A","positive",1,1737994516130,"positive",1396.58333333333,687,"negative","A","",6.53233429222235,7.24178405659687,97
"98","5a51ba7676d1c60001aaa660","mold","test_val","concrete-negative","Valence","VC","A","negative",1,1737994517461,"negative",1458.41666666667,573,"negative","A","",6.35088571671474,7.28510665134816,98
"99","5a51ba7676d1c60001aaa660","regret","test_val","abstract-negative","Valence","VC","A","negative",1,1737994518725,"negative",1390.16666666667,502,"negative","A","",6.21860011969173,7.23717892301356,99
"100","5a51ba7676d1c60001aaa660","filth","test_val","concrete-negative","Valence","VC","A","negative",1,1737994520051,"negative",1492.83333333333,568,"negative","A","",6.34212141872115,7.30843115924714,100
"101","5a51ba7676d1c60001aaa660","kindness","test_val","abstract-positive","Valence","VC","A","positive",1,1737994521269,"positive",1378.33333333333,457,"negative","A","",6.12468339089421,7.22863031878968,101
"102","5a51ba7676d1c60001aaa660","lonliness","test_val","abstract-negative","Valence","VC","A","negative",1,1737994522650,"negative",1490.83333333333,621,"negative","A","",6.43133108193348,7.30709052671476,102
"103","5a51ba7676d1c60001aaa660","anxiety","test_val","abstract-negative","Valence","VC","A","negative",1,1737994524011,"negative",1439.16666666667,604,"negative","A","",6.40357419793482,7.27181952135272,103
"104","5a51ba7676d1c60001aaa660","shame","test_val","abstract-negative","Valence","VC","A","negative",1,1737994525590,"negative",1386.5,819,"negative","A","",6.70808408385307,7.23453786505583,104
"105","5a51ba7676d1c60001aaa660","laughter","test_val","concrete-positive","Valence","VC","A","positive",1,1737994526875,"positive",1649.33333333333,525,"negative","A","",6.26339826259162,7.40812644484427,105
"106","5a51ba7676d1c60001aaa660","rain","test_val","concrete-positive","Valence","VC","A","negative",0,1737994528287,"negative",1498.5,658,"negative","A","",6.48920493132532,7.31221988675672,106
"107","5a51ba7676d1c60001aaa660","chocolate","test_val","concrete-positive","Valence","VC","A","positive",1,1737994529649,"positive",1398.66666666667,601,"negative","A","",6.39859493453521,7.24327468084808,107
"108","5a51ba7676d1c60001aaa660","garbage","test_val","concrete-negative","Valence","VC","A","negative",1,1737994531050,"negative",1375.91666666667,643,"negative","A","",6.46614472423762,7.22687545464383,108
"109","5a51ba7676d1c60001aaa660","love","test_val","abstract-positive","Valence","VC","A","positive",1,1737994532597,"positive",1345.83333333333,788,"negative","A","",6.66949808985788,7.2047686788628,109
"110","5a51ba7676d1c60001aaa660","peace","test_val","abstract-positive","Valence","VC","A","positive",1,1737994533912,"positive",1403.5,558,"negative","A","",6.32435896238131,7.24672439580194,110
"111","5a51ba7676d1c60001aaa660","guilt","test_val","abstract-negative","Valence","VC","A","negative",1,1737994535387,"negative",1385.83333333333,719,"negative","A","",6.57786135772105,7.23405692239897,111
"112","5a51ba7676d1c60001aaa660","rust","test_val","concrete-negative","Valence","VC","A","negative",1,1737994536651,"negative",1500,506,"negative","A","",6.22653666928747,7.3132203870903,112
"113","5a51ba7676d1c60001aaa660","home","test_val","concrete-positive","Valence","VC","A","positive",1,1737994537919,"positive",1370.66666666667,513,"negative","A","",6.24027584517077,7.22305251846689,113
"114","5a51ba7676d1c60001aaa660","smoke","test_val","concrete-negative","Valence","VC","A","negative",1,1737994539283,"negative",1471.33333333333,606,"negative","A","",6.40687998606931,7.29392429814857,114
"115","5a51ba7676d1c60001aaa660","failure","test_val","abstract-negative","Valence","VC","A","negative",1,1737994540619,"negative",1329.33333333333,576,"negative","A","",6.35610766069589,7.19243284241362,115
"116","5a51ba7676d1c60001aaa660","music","test_val","concrete-positive","Valence","VC","A","positive",1,1737994542007,"positive",1627.66666666667,626,"negative","A","",6.4393503711001,7.39490277539355,116
"117","5a51ba7676d1c60001aaa660","joy","test_val","abstract-positive","Valence","VC","A","positive",1,1737994543439,"positive",1495.33333333333,677,"negative","A","",6.51767127291227,7.31010442641204,117
"118","5a51ba7676d1c60001aaa660","mud","test_val","concrete-negative","Valence","VC","A","negative",1,1737994544796,"negative",1411.83333333333,598,"negative","A","",6.39359075395063,7.2526443752035,118
"119","5a51ba7676d1c60001aaa660","gratitude","test_val","abstract-positive","Valence","VC","A","positive",1,1737994546139,"positive",1446.33333333333,585,"negative","A","",6.37161184723186,7.27678689713024,119
"120","5a51ba7676d1c60001aaa660","envy","test_val","abstract-negative","Valence","VC","A","negative",1,1737994547510,"negative",1380,611,"negative","A","",6.4150969591716,7.22983877815125,120
"121","5a51ba7676d1c60001aaa660","envy","test_conc","abstract-negative","Concrete","VC","A","concrete",0,1737994657813,"concrete",1380,570,"abstract","A","",6.3456363608286,7.22983877815125,121
"122","5a51ba7676d1c60001aaa660","peace","test_conc","abstract-positive","Concrete","VC","A","abstract",1,1737994659211,"abstract",1403.5,641,"abstract","A","",6.46302945692067,7.24672439580194,122
"123","5a51ba7676d1c60001aaa660","beach","test_conc","concrete-positive","Concrete","VC","A","concrete",1,1737994660606,"concrete",1336.33333333333,637,"abstract","A","",6.45676965557216,7.1976848239744,123
"124","5a51ba7676d1c60001aaa660","garbage","test_conc","concrete-negative","Concrete","VC","A","abstract",0,1737994662012,"abstract",1375.91666666667,650,"abstract","A","",6.47697236288968,7.22687545464383,124
"125","5a51ba7676d1c60001aaa660","joy","test_conc","abstract-positive","Concrete","VC","A","abstract",1,1737994663636,"abstract",1495.33333333333,865,"abstract","A","",6.76272950693188,7.31010442641204,125
"126","5a51ba7676d1c60001aaa660","stench","test_conc","concrete-negative","Concrete","VC","A","abstract",0,1737994665035,"abstract",1453.5,637,"abstract","A","",6.45676965557216,7.28172971999893,126
"127","5a51ba7676d1c60001aaa660","music","test_conc","concrete-positive","Concrete","VC","A","concrete",1,1737994667099,"concrete",1627.66666666667,1306,"abstract","A","",7.17472430983638,7.39490277539355,127
"128","5a51ba7676d1c60001aaa660","guilt","test_conc","abstract-negative","Concrete","VC","A","abstract",1,1737994668687,"abstract",1385.83333333333,829,"abstract","A","",6.7202201551353,7.23405692239897,128
"129","5a51ba7676d1c60001aaa660","filth","test_conc","concrete-negative","Concrete","VC","A","concrete",1,1737994670448,"concrete",1492.83333333333,999,"abstract","A","",6.90675477864855,7.30843115924714,129
"130","5a51ba7676d1c60001aaa660","hope","test_conc","abstract-positive","Concrete","VC","A","abstract",1,1737994672104,"abstract",1405.16666666667,899,"abstract","A","",6.80128303447162,7.24791119869462,130
"131","5a51ba7676d1c60001aaa660","lonliness","test_conc","abstract-negative","Concrete","VC","A","abstract",1,1737994673874,"abstract",1490.83333333333,1008,"abstract","A","",6.91572344863131,7.30709052671476,131
"132","5a51ba7676d1c60001aaa660","vomit","test_conc","concrete-negative","Concrete","VC","A","concrete",1,1737994675519,"concrete",1385.83333333333,888,"abstract","A","",6.78897174299217,7.23405692239897,132
"133","5a51ba7676d1c60001aaa660","fireplace","test_conc","concrete-positive","Concrete","VC","A","concrete",1,1737994676845,"concrete",1396.58333333333,567,"abstract","A","",6.34035930372775,7.24178405659687,133
"134","5a51ba7676d1c60001aaa660","happiness","test_conc","abstract-positive","Concrete","VC","A","concrete",0,1737994678166,"concrete",1353.5,565,"abstract","A","",6.33682573114644,7.21044910905436,134
"135","5a51ba7676d1c60001aaa660","grief","test_conc","abstract-negative","Concrete","VC","A","abstract",1,1737994679730,"abstract",1358.66666666667,807,"abstract","A","",6.69332366826995,7.21425910567451,135
"136","5a51ba7676d1c60001aaa660","freedom","test_conc","abstract-positive","Concrete","VC","A","abstract",1,1737994681115,"abstract",1359.5,625,"abstract","A","",6.4377516497364,7.21487226407253,136
"137","5a51ba7676d1c60001aaa660","shame","test_conc","abstract-negative","Concrete","VC","A","abstract",1,1737994682414,"abstract",1386.5,543,"abstract","A","",6.29710931993394,7.23453786505583,137
"138","5a51ba7676d1c60001aaa660","failure","test_conc","abstract-negative","Concrete","VC","A","abstract",1,1737994683666,"abstract",1329.33333333333,496,"abstract","A","",6.20657592672493,7.19243284241362,138
"139","5a51ba7676d1c60001aaa660","injury","test_conc","concrete-negative","Concrete","VC","A","abstract",0,1737994685384,"abstract",1456.33333333333,963,"abstract","A","",6.87005341179813,7.28367714028333,139
"140","5a51ba7676d1c60001aaa660","rust","test_conc","concrete-negative","Concrete","VC","A","abstract",0,1737994686857,"abstract",1500,715,"abstract","A","",6.57228254269401,7.3132203870903,140
"141","5a51ba7676d1c60001aaa660","gratitude","test_conc","abstract-positive","Concrete","VC","A","abstract",1,1737994688483,"abstract",1446.33333333333,870,"abstract","A","",6.76849321164863,7.27678689713024,141
"142","5a51ba7676d1c60001aaa660","hug","test_conc","concrete-positive","Concrete","VC","A","concrete",1,1737994689908,"concrete",1346.83333333333,669,"abstract","A","",6.50578406012823,7.20551143700539,142
"143","5a51ba7676d1c60001aaa660","kindness","test_conc","abstract-positive","Concrete","VC","A","abstract",1,1737994691562,"abstract",1378.33333333333,897,"abstract","A","",6.7990558620588,7.22863031878968,143
"144","5a51ba7676d1c60001aaa660","chocolate","test_conc","concrete-positive","Concrete","VC","A","concrete",1,1737994692907,"concrete",1398.66666666667,588,"abstract","A","",6.37672694789863,7.24327468084808,144
"145","5a51ba7676d1c60001aaa660","compassion","test_conc","abstract-positive","Concrete","VC","A","abstract",1,1737994694315,"abstract",1513.16666666667,648,"abstract","A","",6.47389069635227,7.3219598641437,145
"146","5a51ba7676d1c60001aaa660","rain","test_conc","concrete-positive","Concrete","VC","A","concrete",1,1737994695797,"concrete",1498.5,724,"abstract","A","",6.58479139238572,7.31221988675672,146
"147","5a51ba7676d1c60001aaa660","flowers","test_conc","concrete-positive","Concrete","VC","A","concrete",1,1737994697204,"concrete",1319.16666666667,647,"abstract","A","",6.4723462945009,7.18475550308706,147
