"","X","ID.true","Word","Label","ConcValCombo","Task","Group","Response","Accuracy","EventTime","Value","RT","ReactionTime","Key_value_F","Key_value_J","Comments","LogReactionTime","LogRT","TrialNumber","ResponseCorrected","ConcValCorrected"
"60",60,"5c205371da51990001e17313","presume","test","concrete-negative","Valence","positive","negative",1,1727875915837,"negative",1772,1011,"concrete-negative","negative","negative;positive",6.91869521902047,7.47986413116503,20,"negative","abstract-negative"
"61",61,"5c205371da51990001e17313","forgive","test","concrete-positive","Valence","positive","positive",1,1727875917495,"positive",1652,894,"concrete-positive","negative","negative;positive",6.79570577517351,7.40974195408092,21,"positive","abstract-positive"
"62",62,"5c205371da51990001e17313","exploit","test","concrete-negative","Valence","positive","negative",1,1727875919064,"negative",1563,801,"concrete-negative","negative","negative;positive",6.68586094706836,7.35436233042148,22,"negative","abstract-negative"
"63",63,"5c205371da51990001e17313","qualify","test","concrete-positive","Valence","positive","positive",1,1727875920696,"positive",1627,873,"concrete-positive","negative","negative;positive",6.7719355558396,7.39449310721904,23,"positive","abstract-positive"
"64",64,"5c205371da51990001e17313","specialize","test","concrete-positive","Valence","positive","positive",1,1727875922111,"positive",1409,649,"concrete-positive","negative","negative;positive",6.47543271670409,7.25063551189868,24,"positive","abstract-positive"
"65",65,"5c205371da51990001e17313","sing","test","abstract-positive","Valence","positive","positive",1,1727875923869,"positive",1752,987,"abstract-positive","negative","negative;positive",6.89467003943348,7.46851327149634,25,"positive","concrete-positive"
"66",66,"5c205371da51990001e17313","meth","test","abstract-negative","Valence","positive","negative",1,1727875925974,"negative",2099,1337,"abstract-negative","negative","negative;positive",7.19818357710194,7.64921631982063,26,"negative","concrete-negative"
"67",67,"5c205371da51990001e17313","snore","test","abstract-negative","Valence","positive","negative",1,1727875927470,"negative",1490,735,"abstract-negative","negative","negative;positive",6.59987049921284,7.30653139893951,27,"negative","concrete-negative"
"68",68,"5c205371da51990001e17313","whip","test","abstract-negative","Valence","positive","negative",1,1727875928735,"negative",1259,496,"abstract-negative","negative","negative;positive",6.20657592672493,7.13807303404435,28,"negative","concrete-negative"
"69",69,"5c205371da51990001e17313","improve","test","concrete-positive","Valence","positive","positive",1,1727875930195,"positive",1454,691,"concrete-positive","negative","negative;positive",6.53813982376767,7.28207365809346,29,"positive","abstract-positive"
"70",70,"5c205371da51990001e17313","running","test","abstract-positive","Valence","positive","positive",1,1727875931635,"positive",1434,676,"abstract-positive","negative","negative;positive",6.51619307604296,7.26822302115957,30,"positive","concrete-positive"
"71",71,"5c205371da51990001e17313","impose","test","concrete-negative","Valence","positive","negative",1,1727875933161,"negative",1520,767,"concrete-negative","negative","negative;positive",6.64248680136726,7.32646561384032,31,"negative","abstract-negative"
"72",72,"5c205371da51990001e17313","crank","test","abstract-negative","Valence","positive","negative",1,1727875934454,"negative",1287,523,"abstract-negative","negative","negative;positive",6.25958146406492,7.16006920759613,32,"negative","concrete-negative"
"73",73,"5c205371da51990001e17313","discourage","test","concrete-negative","Valence","positive","negative",1,1727875935720,"negative",1260,498,"concrete-negative","negative","negative;positive",6.21060007702465,7.13886699994552,33,"negative","abstract-negative"
"74",74,"5c205371da51990001e17313","smack","test","abstract-negative","Valence","positive","negative",1,1727875937341,"negative",1615,857,"abstract-negative","negative","negative;positive",6.75343791859778,7.38709023565676,34,"negative","concrete-negative"
"75",75,"5c205371da51990001e17313","talk","test","abstract-positive","Valence","positive","positive",1,1727875939107,"positive",1760,996,"abstract-positive","negative","negative;positive",6.9037472575846,7.4730690880322,35,"positive","concrete-positive"
"76",76,"5c205371da51990001e17313","wish","test","concrete-positive","Valence","positive","positive",1,1727875940316,"positive",1203,447,"concrete-positive","negative","negative;positive",6.10255859461357,7.09257371597468,36,"positive","abstract-positive"
"77",77,"5c205371da51990001e17313","distrust","test","concrete-negative","Valence","positive","negative",1,1727875941666,"negative",1344,585,"concrete-negative","negative","negative;positive",6.37161184723186,7.20340552108309,37,"negative","abstract-negative"
"78",78,"5c205371da51990001e17313","justify","test","concrete-positive","Valence","positive","negative",0,1727875943028,"negative",1355,597,"concrete-positive","negative","negative;positive",6.3919171133926,7.2115567333138,38,"negative","abstract-positive"
"79",79,"5c205371da51990001e17313","sail","test","abstract-positive","Valence","positive","positive",1,1727875944637,"positive",1603,839,"abstract-positive","negative","negative;positive",6.73221070646721,7.37963215260955,39,"positive","concrete-positive"
"80",80,"5c205371da51990001e17313","breathe","test","abstract-positive","Valence","positive","positive",1,1727875946388,"positive",1745,986,"abstract-positive","negative","negative;positive",6.89365635460264,7.46450983463653,40,"positive","concrete-positive"
"81",81,"63f779382e81070cd6f77b5e","presume","test","concrete-negative","Valence","positive","negative",1,1727879477333,"negative",2987,2228,"concrete-negative","negative","negative;positive",7.70885960104718,8.00202481821611,1,"negative","abstract-negative"
"82",82,"63f779382e81070cd6f77b5e","qualify","test","concrete-positive","Valence","positive","positive",1,1727879478935,"positive",1598,839,"concrete-positive","negative","negative;positive",6.73221070646721,7.37650812632622,2,"positive","abstract-positive"
"83",83,"63f779382e81070cd6f77b5e","breathe","test","abstract-positive","Valence","positive","positive",1,1727879480182,"positive",1243,489,"abstract-positive","negative","negative;positive",6.19236248947487,7.12528309151071,3,"positive","concrete-positive"
"84",84,"63f779382e81070cd6f77b5e","crushed","test","abstract-negative","Valence","positive","negative",1,1727879481816,"negative",1630,872,"abstract-negative","negative","negative;positive",6.77078942390898,7.39633529380081,4,"negative","concrete-negative"
"85",85,"63f779382e81070cd6f77b5e","impose","test","concrete-negative","Valence","positive","negative",1,1727879483512,"negative",1694,938,"concrete-negative","negative","negative;positive",6.84374994900622,7.434847875212,5,"negative","abstract-negative"
"86",86,"63f779382e81070cd6f77b5e","sing","test","abstract-positive","Valence","positive","positive",1,1727879485118,"positive",1602,845,"abstract-positive","negative","negative;positive",6.73933662735717,7.3790081276283,6,"positive","concrete-positive"
"87",87,"63f779382e81070cd6f77b5e","specialize","test","concrete-positive","Valence","positive","positive",1,1727879486481,"positive",1358,602,"concrete-positive","negative","negative;positive",6.40025744530882,7.21376830811864,7,"positive","abstract-positive"
"88",88,"63f779382e81070cd6f77b5e","snore","test","abstract-negative","Valence","positive","negative",1,1727879487706,"negative",1223,469,"abstract-negative","negative","negative;positive",6.15060276844628,7.10906213568717,8,"negative","concrete-negative"
"89",89,"63f779382e81070cd6f77b5e","laugh","test","abstract-positive","Valence","positive","positive",1,1727879489045,"positive",1335,579,"abstract-positive","negative","negative;positive",6.361302477573,7.19668657083435,9,"positive","concrete-positive"
"90",90,"63f779382e81070cd6f77b5e","lick","test","abstract-positive","Valence","positive","positive",1,1727879492179,"positive",3130,2373,"abstract-positive","negative","negative;positive",7.77191025643576,8.0487882835342,10,"positive","concrete-positive"
"91",91,"63f779382e81070cd6f77b5e","talk","test","abstract-positive","Valence","positive","positive",1,1727879493561,"positive",1380,625,"abstract-positive","negative","negative;positive",6.4377516497364,7.22983877815125,11,"positive","concrete-positive"
"92",92,"63f779382e81070cd6f77b5e","distrust","test","concrete-negative","Valence","positive","negative",1,1727879495145,"negative",1581,828,"concrete-negative","negative","negative;positive",6.71901315438526,7.36581283720947,12,"negative","abstract-negative"
"93",93,"63f779382e81070cd6f77b5e","hurl","test","abstract-negative","Valence","positive","negative",1,1727879497093,"negative",1944,1190,"abstract-negative","negative","negative;positive",7.08170858610557,7.57250298502038,13,"negative","concrete-negative"
"94",94,"63f779382e81070cd6f77b5e","hope","test","concrete-positive","Valence","positive","positive",1,1727879498398,"positive",1302,547,"concrete-positive","negative","negative;positive",6.30444880242198,7.17165682276851,14,"positive","abstract-positive"
"95",95,"63f779382e81070cd6f77b5e","envy","test","concrete-negative","Valence","positive","negative",1,1727879499834,"negative",1434,678,"concrete-negative","negative","negative;positive",6.5191472879404,7.26822302115957,15,"negative","abstract-negative"
"96",96,"63f779382e81070cd6f77b5e","sail","test","abstract-positive","Valence","positive","positive",1,1727879501673,"positive",1837,1081,"abstract-positive","negative","negative;positive",6.98564181763921,7.51588908521513,16,"positive","concrete-positive"
"97",97,"63f779382e81070cd6f77b5e","befall","test","concrete-negative","Valence","positive","negative",1,1727879504101,"negative",2424,1670,"concrete-negative","negative","negative;positive",7.4205789054108,7.7931743471892,17,"negative","abstract-negative"
"98",98,"63f779382e81070cd6f77b5e","frown","test","abstract-negative","Valence","positive","negative",1,1727879505766,"negative",1661,906,"abstract-negative","negative","negative;positive",6.80903930604298,7.41517510961329,18,"negative","concrete-negative"
"99",99,"63f779382e81070cd6f77b5e","bathe","test","abstract-positive","Valence","positive","positive",1,1727879507581,"positive",1811,1053,"abstract-positive","negative","negative;positive",6.95939851213398,7.50163445788341,19,"positive","concrete-positive"
"100",100,"63f779382e81070cd6f77b5e","improve","test","concrete-positive","Valence","positive","positive",1,1727879509227,"positive",1641,884,"concrete-positive","negative","negative;positive",6.78445706263764,7.40306109109009,20,"positive","abstract-positive"
"101",101,"63f779382e81070cd6f77b5e","meth","test","abstract-negative","Valence","positive","negative",1,1727879510824,"negative",1593,841,"abstract-negative","negative","negative;positive",6.73459165997295,7.37337430991005,21,"negative","concrete-negative"
"102",102,"63f779382e81070cd6f77b5e","beware","test","concrete-negative","Valence","positive","negative",1,1727879512235,"negative",1398,636,"concrete-negative","negative","negative;positive",6.45519856334012,7.24279792279376,22,"negative","abstract-negative"
"103",103,"63f779382e81070cd6f77b5e","violate","test","concrete-negative","Valence","positive","negative",1,1727879513480,"negative",1240,479,"concrete-negative","negative","negative;positive",6.17170059741091,7.12286665859908,23,"negative","abstract-negative"
"104",104,"63f779382e81070cd6f77b5e","discourage","test","concrete-negative","Valence","positive","negative",1,1727879514682,"negative",1198,440,"concrete-negative","negative","negative;positive",6.08677472691231,7.08840877867539,24,"negative","abstract-negative"
"105",105,"63f779382e81070cd6f77b5e","smack","test","abstract-negative","Valence","positive","negative",1,1727879515973,"negative",1290,530,"abstract-negative","negative","negative;positive",6.27287700654617,7.16239749735572,25,"negative","concrete-negative"
"106",106,"63f779382e81070cd6f77b5e","whip","test","abstract-negative","Valence","positive","negative",1,1727879517398,"negative",1420,662,"abstract-negative","negative","negative;positive",6.49526555593701,7.25841215059531,26,"negative","concrete-negative"
"107",107,"63f779382e81070cd6f77b5e","behold","test","concrete-positive","Valence","positive","positive",1,1727879519207,"positive",1804,1052,"concrete-positive","negative","negative;positive",6.95844839329766,7.49776170062257,27,"positive","abstract-positive"
"108",108,"63f779382e81070cd6f77b5e","wish","test","concrete-positive","Valence","positive","positive",1,1727879520583,"positive",1371,612,"concrete-positive","negative","negative;positive",6.41673228251233,7.22329567956231,28,"positive","abstract-positive"
"109",109,"63f779382e81070cd6f77b5e","check","test","abstract-positive","Valence","positive","positive",1,1727879522148,"positive",1561,801,"abstract-positive","negative","negative;positive",6.68586094706836,7.35308192051543,29,"positive","concrete-positive"
"110",110,"63f779382e81070cd6f77b5e","running","test","abstract-positive","Valence","positive","positive",1,1727879523480,"positive",1328,573,"abstract-positive","negative","negative;positive",6.35088571671474,7.19142933003638,30,"positive","concrete-positive"
"111",111,"63f779382e81070cd6f77b5e","caress","test","abstract-positive","Valence","positive","positive",1,1727879525042,"positive",1558,801,"abstract-positive","negative","negative;positive",6.68586094706836,7.35115822643069,31,"positive","concrete-positive"
"112",112,"63f779382e81070cd6f77b5e","consider","test","concrete-positive","Valence","positive","positive",1,1727879526712,"positive",1666,907,"concrete-positive","negative","negative;positive",6.81014245011514,7.41818082272679,32,"positive","abstract-positive"
"113",113,"63f779382e81070cd6f77b5e","drool","test","abstract-negative","Valence","positive","negative",1,1727879528108,"negative",1392,637,"abstract-negative","negative","negative;positive",6.45676965557216,7.23849684089437,33,"negative","concrete-negative"
"114",114,"63f779382e81070cd6f77b5e","feeling","test","concrete-positive","Valence","positive","positive",1,1727879529977,"positive",1867,1107,"concrete-positive","negative","negative;positive",7.00940893270864,7.53208814354172,34,"positive","abstract-positive"
"115",115,"63f779382e81070cd6f77b5e","crank","test","abstract-negative","Valence","positive","negative",1,1727879531206,"negative",1225,472,"abstract-negative","negative","negative;positive",6.15697898558556,7.11069612297883,35,"negative","concrete-negative"
"116",116,"63f779382e81070cd6f77b5e","justify","test","concrete-positive","Valence","positive","negative",0,1727879534087,"negative",2876,2120,"concrete-positive","negative","negative;positive",7.65917136766606,7.96415571884094,36,"negative","abstract-positive"
"117",117,"63f779382e81070cd6f77b5e","disappoint","test","concrete-negative","Valence","positive","negative",1,1727879535539,"negative",1449,694,"concrete-negative","negative","negative;positive",6.5424719605068,7.27862894232068,37,"negative","abstract-negative"
"118",118,"63f779382e81070cd6f77b5e","exploit","test","concrete-negative","Valence","positive","negative",1,1727879536896,"negative",1353,596,"concrete-negative","negative","negative;positive",6.39024066706535,7.21007962817079,38,"negative","abstract-negative"
"119",119,"63f779382e81070cd6f77b5e","fall","test","abstract-negative","Valence","positive","negative",1,1727879538988,"negative",2088,1330,"abstract-negative","negative","negative;positive",7.1929342212158,7.64396194900253,39,"negative","concrete-negative"
"120",120,"63f779382e81070cd6f77b5e","forgive","test","concrete-positive","Valence","positive","positive",1,1727879540559,"positive",1567,809,"concrete-positive","negative","negative;positive",6.69579891705849,7.35691824235602,40,"positive","abstract-positive"
"121",121,"5de985cf1be52f0a75357332","lick","test","abstract-positive","Semantic","concrete","abstract",1,1727861657129,"abstract",1766,1014,"abstract-positive","abstract","concrete;abstract",6.92165818415113,7.47647238116391,1,"concrete","concrete-positive"
"122",122,"5de985cf1be52f0a75357332","justify","test","concrete-positive","Semantic","concrete","concrete",1,1727861658726,"concrete",1596,845,"concrete-positive","abstract","concrete;abstract",6.73933662735717,7.37525577800975,2,"abstract","abstract-positive"
"123",123,"5de985cf1be52f0a75357332","consider","test","concrete-positive","Semantic","concrete","concrete",1,1727861660400,"concrete",1673,915,"concrete-positive","abstract","concrete;abstract",6.81892406527552,7.42237370098682,3,"abstract","abstract-positive"
"124",124,"5de985cf1be52f0a75357332","discourage","test","concrete-negative","Semantic","concrete","concrete",1,1727861662401,"concrete",1999,1242,"concrete-negative","abstract","concrete;abstract",7.12447826249342,7.6004023345004,4,"abstract","abstract-negative"
"125",125,"5de985cf1be52f0a75357332","disappoint","test","concrete-negative","Semantic","concrete","concrete",1,1727861664322,"concrete",1920,1166,"concrete-negative","abstract","concrete;abstract",7.06133436691044,7.56008046502183,5,"abstract","abstract-negative"
"126",126,"5de985cf1be52f0a75357332","wish","test","concrete-positive","Semantic","concrete","concrete",1,1727861666661,"concrete",2338,1581,"concrete-positive","abstract","concrete;abstract",7.36581283720947,7.75705114203201,6,"abstract","abstract-positive"
"127",127,"5de985cf1be52f0a75357332","whip","test","abstract-negative","Semantic","concrete","concrete",0,1727861669032,"concrete",2370,1615,"abstract-negative","abstract","concrete;abstract",7.38709023565676,7.77064523412918,7,"abstract","concrete-negative"
